publishedAt,source,title,description,url,company,sentiment_title,sentiment_description,sentiment_avg
2025-07-09T09:31:11Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Sabih Khan joins elite league of India-born C-suite executives at global giants,"Sabih Khan, born in Moradabad, has been appointed as the chief operating officer of Apple, joining the ranks of India-born executives leading global corporations. Following in the footsteps of leaders like Satya Nadella and Sundar Pichai, Khan's promotion hig…",https://economictimes.indiatimes.com/jobs/c-suite/sabih-khan-joins-elite-league-of-india-born-c-suite-executives-at-global-giants/articleshow/122339951.cms,Indra,0.0,0.3612,0.5418000000000001
2025-06-24T16:09:00Z,"{'id': None, 'name': 'GlobeNewswire'}",Virtual Training and Simulation Strategic Business Report 2025: Virtual Training Market Forecast for $844 Billion Valuation by 2030,"The global Virtual Training and Simulation market is set to expand significantly, to $844.2 billion by 2030, at an 11.1% CAGR. This growth is fueled by technological advances, rising demand for experiential learning, and global workforce trends. The market re…",https://www.globenewswire.com/news-release/2025/06/24/3104542/28124/en/Virtual-Training-and-Simulation-Strategic-Business-Report-2025-Virtual-Training-Market-Forecast-for-844-Billion-Valuation-by-2030.html,Indra,0.0,0.5859,0.8788499999999999
2025-06-26T11:31:00Z,"{'id': None, 'name': 'GlobeNewswire'}",Military Radars Industry Investment Opportunities and Country-Level Market Forecasts 2025-2030,"Opportunities in the Military Radars market arising from advancements in AESA technology, AI integration, and rising global security threats Opportunities in the Military Radars market arising from advancements in AESA technology, AI integration, and rising g…",https://www.globenewswire.com/news-release/2025/06/26/3105749/28124/en/Military-Radars-Industry-Investment-Opportunities-and-Country-Level-Market-Forecasts-2025-2030.html,Indra,0.3818,0.5859,1.4515500000000001
2025-07-15T08:02:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Electronic Toll Collection Market Forecast and Company Analysis Report 2025-2030, Featuring Kapsch Trafficcom, Conduent, Efkon, Thales, Q-Free, Cubic, Skytoll, Quarterhill, Perceptics, and More","The electronic toll collection market is projected to surge, reaching USD 15.20 billion by 2030 with an 8.3% CAGR. Key growth drivers include rising traffic congestion and the necessity for efficient toll management systems, despite challenges like technologi…",https://www.globenewswire.com/news-release/2025/07/15/3115346/28124/en/Electronic-Toll-Collection-Market-Forecast-and-Company-Analysis-Report-2025-2030-Featuring-Kapsch-Trafficcom-Conduent-Efkon-Thales-Q-Free-Cubic-Skytoll-Quarterhill-Perceptics-and-M.html,Indra,0.0,0.5951,0.8926499999999999
2025-06-26T08:24:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Airborne ISR Industry Research 2025-2034 | Multi-Sensor Platforms Enhance Situational Awareness, Quantum Technologies to Revolutionize Capabilities, Geopolitical Tensions Drive Demand","The global airborne ISR market, valued at USD 27.7 billion in 2025, is projected to reach USD 48.7 billion by 2034, growing at a CAGR of 6.5%. Key drivers include multi-sensor platforms, AI-driven advancements, and rising geopolitical tensions. Discover secto…",https://www.globenewswire.com/news-release/2025/06/26/3105610/28124/en/Airborne-ISR-Industry-Research-2025-2034-Multi-Sensor-Platforms-Enhance-Situational-Awareness-Quantum-Technologies-to-Revolutionize-Capabilities-Geopolitical-Tensions-Drive-Demand.html,Indra,-0.4939,0.25,-0.36585
2025-07-03T08:30:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Automatic Fare Collection System Market Outlook Report 2025-2034 | Adoption of Mobile Payments and Smart City Integration Fuels Growth, Innovative Payment Technologies Drive Advancements","The Automatic Fare Collection (AFC) System Market is projected to grow from USD 9.9 billion in 2025 to USD 33.6 billion by 2034, at a CAGR of 14.6%. Driven by urbanization and the need for efficient public transport, advancements in mobile and contactless tec…",https://www.globenewswire.com/news-release/2025/07/03/3109730/28124/en/Automatic-Fare-Collection-System-Market-Outlook-Report-2025-2034-Adoption-of-Mobile-Payments-and-Smart-City-Integration-Fuels-Growth-Innovative-Payment-Technologies-Drive-Advanceme.html,Indra,0.802,0.4215,1.83525
2025-06-25T09:49:00Z,"{'id': None, 'name': 'GlobeNewswire'}",$19+ Bn Military Power Solutions Market Opportunities and Strategies to 2034 | Energy Harvesters and Portable Solutions Set to Revolutionize the Industry,"The global military power solutions market is projected to grow from $9.29 billion in 2024 to $19.01 billion by 2034, driven by UAV adoption, renewable energy integration, and electrification of military vehicles. North America leads, while Asia-Pacific sees …",https://www.globenewswire.com/news-release/2025/06/25/3104887/28124/en/19-Bn-Military-Power-Solutions-Market-Opportunities-and-Strategies-to-2034-Energy-Harvesters-and-Portable-Solutions-Set-to-Revolutionize-the-Industry.html,Indra,0.7269,0.4215,1.7226000000000001
2025-06-30T08:27:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Automated Passenger Counting System Market Outlook 2025-2034 | Technological Advancements Propel Adoption in High-Density Areas, Innovative AI and Sensor Technologies Boosting Accuracy","The Automated Passenger Counting System market is projected to grow from USD 9.3 billion in 2025 to USD 19.9 billion by 2034, at an 8.8% CAGR. Driving this growth are demands for accurate, real-time passenger data, robust AI advancements, and integration with…",https://www.globenewswire.com/news-release/2025/06/30/3107240/28124/en/Automated-Passenger-Counting-System-Market-Outlook-2025-2034-Technological-Advancements-Propel-Adoption-in-High-Density-Areas-Innovative-AI-and-Sensor-Technologies-Boosting-Accurac.html,Indra,0.6486,0.6597,1.96245
2025-07-09T09:21:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Special Mission Aircraft Market Report 2025-2035 | Maritime Surveillance Boosts Demand, High Acquisition and Lifecycle Costs Remain Significant Hurdles","The global Special Mission Aircraft Market is set to surpass $15.15 billion by 2025, witnessing strong growth through 2035. Key players like Leonardo and Saab enhance maritime surveillance with specialized aircraft, though high costs and U.S. trade tariffs pr…",https://www.globenewswire.com/news-release/2025/07/09/3112375/28124/en/Special-Mission-Aircraft-Market-Report-2025-2035-Maritime-Surveillance-Boosts-Demand-High-Acquisition-and-Lifecycle-Costs-Remain-Significant-Hurdles.html,Indra,0.6486,0.8779,2.2897499999999997
2025-07-10T09:54:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Counter-UAS (C-UAS) Systems Market Research Report 2025-2033 Featuring DeDrone, DroneShield, Elbit Systems, Leonardo, Lockheed Martin, Northrop Grumman, Rafael , RTX , SRC, Thales, Boeing","The report forecasts C-UAS technology trends from 2025-2033, evaluating markets geographically, especially in North America, Europe, and Asia-Pacific. It explores detection and mitigation methods for drones, noting technological advances like AI integration. …",https://www.globenewswire.com/news-release/2025/07/10/3113063/28124/en/Counter-UAS-C-UAS-Systems-Market-Research-Report-2025-2033-Featuring-DeDrone-DroneShield-Elbit-Systems-Leonardo-Lockheed-Martin-Northrop-Grumman-Rafael-RTX-SRC-Thales-Boeing.html,Indra,0.0,0.3612,0.5418000000000001
2025-07-15T12:50:03Z,"{'id': None, 'name': 'Harvard Business Review'}",Have You Built Up Your Conflict Intelligence?,"Conflict has always been a big part of the business world, whether in the board room, between startup cofounders, or when employees start to disagree with the C suite. But it seems even more pronounced at work today, as political and economic issues seep into…",https://hbr.org/podcast/2025/07/have-you-built-up-your-conflict-intelligence,Indra,0.2023,-0.3506,-0.22245000000000004
2025-06-22T12:32:17Z,"{'id': None, 'name': 'BusinessLine'}",Navy’s import dependence to end with last warship built in Russia to get commission on July 1,"Indian Navy commissions stealth frigate ""Tamal"" from Russia, showcasing advanced weaponry and Indo-Russian cooperation.",https://www.thehindubusinessline.com/news/national/navys-import-dependence-to-end-with-last-warship-built-in-russia-to-get-commission-on-july-1/article69724425.ece,Indra,-0.1779,-0.0516,-0.34425
2025-06-26T09:22:00Z,"{'id': None, 'name': 'GlobeNewswire'}",Western Europe's Data Center Market 2025: Comprehensive Analysis of 1000 Operational and 193 Forthcoming Facilities,"Discover crucial insights with our comprehensive Western Europe data center market portfolio analysis. This in-depth database product covers over 1000 existing and 193 upcoming colocation data centers across key countries like the UK, France, and Germany. Gai…",https://www.globenewswire.com/news-release/2025/06/26/3105636/28124/en/Western-Europe-s-Data-Center-Market-2025-Comprehensive-Analysis-of-1000-Operational-and-193-Forthcoming-Facilities.html,Indra,0.25,0.5423,1.18845
2025-07-05T12:00:00Z,"{'id': None, 'name': 'The Star Online'}","Sabah's east coast not just safe, but thriving, says Home Minister","KOTA KINABALU: Sabah's east coast is no longer just a safe zone, it has become a thriving region that has been transformed by peace, prosperity and growing global confidence, says Datuk Seri Saifuddin Nasution Ismail. Read full story",https://www.thestar.com.my/news/nation/2025/07/05/sabah039s-east-coast-not-just-safe-but-thriving-says-home-minister,Indra,-0.1786,0.8481,1.0042499999999999
2025-07-07T10:00:00Z,"{'id': None, 'name': 'Fast Company'}",The best leaders know how to ask the right questions. Here’s a model that can help you do just that,"In today’s fast-changing world, the most successful leaders do not have all the answers. They’re the ones who ask the best questions. Yet many leaders get stuck in what I call Zones of Certainty. This is when confidence in their own perspectives can blind the…",https://www.fastcompany.com/91361233/the-best-leaders-know-how-to-ask-the-right-questions,Indra,0.7845,0.8718,2.48445
2025-07-02T14:00:00Z,"{'id': None, 'name': 'GlobeNewswire'}","Cellular Vehicle-to-Everything Market Expands at 41.81% CAGR from 2025 to 2034: AI, 5G, and V2X Tech","According to Towards Automotive consultants, the global cellular vehicle-to-everything (C-V2X) market is projected to reach approximately USD 56.44 billion by 2034, increasing from USD 2.43 billion in 2025, at a CAGR of 41.81% during the forecast period 2025 …",https://www.globenewswire.com/news-release/2025/07/02/3109269/0/en/Cellular-Vehicle-to-Everything-Market-Expands-at-41-81-CAGR-from-2025-to-2034-AI-5G-and-V2X-Tech.html,Indra,0.1027,0.0258,0.19275
2025-06-20T07:14:10Z,"{'id': None, 'name': 'Rediff.com'}",Aamir's Movie Date With Gauri Spratt,"Aamir Khan invited friends and  colleagues from the film industry for a special screening of his new film, Sitaare Zameen Par, in Mumbai.",https://www.rediff.com/movies/report/aamirs-movie-date-with-gauri-spratt/20250620.htm,Indra,0.0,0.7003,1.05045
2025-07-08T00:04:54Z,"{'id': None, 'name': 'The BMJ'}","Implementation of an intervention to scale up coverage of pneumonia management in children younger than 5 years in a north Indian district: protocol for a quasi-experimental, mixed-methods, pre-post implementation study","Introduction

The National Family Health Survey-5 has reported an under-five mortality rate of 41.9 per 1000 live births in India. Pneumonia, one of the leading causes of under-five mortality, contributes substantially to this figure. The Indian government h…",https://bmjopen.bmj.com/content/15/7/e093705,Indra,0.0,0.0,0.0
2025-07-07T12:48:13Z,"{'id': None, 'name': 'PINKVILLA'}","EXCLUSIVE: Riteish Deshmukh, Vivek Oberoi and Aftab Shivdasani gear up for ‘Reverse Masti’ in fourth part",The Story-telling Template Of Masti 4 Is More On The Lines Of Masti Than Grand Masti And Great Grand Masti. Detailed Report,https://www.pinkvilla.com/entertainment/exclusives/exclusive-riteish-deshmukh-vivek-oberoi-and-aftab-shivdasani-gear-up-for-reverse-masti-in-fourth-part-1393127,Indra,0.3034,0.8779,1.77195
2025-06-17T14:00:00Z,"{'id': None, 'name': 'Plos.org'}",Towards implementation of independent calculation-based dose verification in proton therapy,Background Proton therapy offers precision in targeting tumors while minimizing damage to surrounding healthy tissues. Independent dose calculation is a secondary dose validation tool for patient-specific quality assurance (PSQA) using Monte Carlo simulations…,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0326525,Indra,0.0,0.2263,0.33945000000000003
2025-07-16T11:52:00Z,"{'id': None, 'name': 'Energyskeptic.com'}",Egads! An unfair distribution of wealth is good for the climate,"Preface. Good grief!!! I never thought I would write a post with that title. I am pro Democracy, pro fair distribution of wealth!  As you can see at posts here. But it has occurred to me that if if everyone … Continue reading →",https://energyskeptic.com/2025/disparity-in-wealth/,Indra,0.5093,0.5815,1.6362
2025-06-24T04:09:33Z,"{'id': None, 'name': 'Antaranews.com'}",Zulkifli Hasan appointed to lead Red and White Cooperative Task Force,"President Prabowo Subianto has appointed Coordinating Minister for Food, Zulkifli Hasan, as Chair of the Red and White Cooperative Task Force&mdash;a key ...",https://en.antaranews.com/news/361449/zulkifli-hasan-appointed-to-lead-red-and-white-cooperative-task-force,Indra,0.0,0.0,0.0
2025-06-28T06:46:52Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo initiates measures to safeguard Indonesia's domestic economy,President Prabowo Subianto has proposed tactical steps to safeguard Indonesia&rsquo;s domestic economy and strengthen the nation&#39;s position in ongoing ...,https://en.antaranews.com/news/362529/prabowo-initiates-measures-to-safeguard-indonesias-domestic-economy,Indra,0.3818,0.5994,1.4718
2025-07-03T07:36:46Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo-MBS sign MoM on Indonesia-Saudi Arabia High Council,President Prabowo Subianto of Indonesia and Saudi Crown Prince and Prime Minister Mohammed bin Salman Al Saud signed the Minutes of Meeting for the ...,https://en.antaranews.com/news/363685/prabowo-mbs-sign-mom-on-indonesia-saudi-arabia-high-council,Indra,0.0,0.0,0.0
2025-07-05T12:34:06Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo arrives in Rio de Janeiro for BRICS summit,"President Prabowo Subianto landed at Gale&atilde;o Air Force Base in Rio de Janeiro, Brazil, around 6:30 a.m. local time on Saturday morning to attend the ...",https://en.antaranews.com/news/364313/prabowo-arrives-in-rio-de-janeiro-for-brics-summit,Indra,0.0,0.0,0.0
2025-07-04T05:53:39Z,"{'id': None, 'name': 'Antaranews.com'}",Six ferry victims' bodies returned to families,The Indonesian government formally handed over the bodies of six victims from the Tunu Pratama Jaya ferry that sank to their grieving families at Ketapang ...,https://en.antaranews.com/news/363889/six-ferry-victims-bodies-returned-to-families,Indra,-0.3182,-0.6808,-1.4985
2025-07-04T06:05:49Z,"{'id': None, 'name': 'Antaranews.com'}",SAR team to deploy larger vessels in Tunu Pratama Jaya ferry search,Indonesia&#39;s National Search and Rescue Agency (Basarnas) unveiled a plan to deploy bigger vessels in its search for 30 people still missing after the Tunu ...,https://en.antaranews.com/news/363901/sar-team-to-deploy-larger-vessels-in-tunu-pratama-jaya-ferry-search,Indra,0.0,0.2732,0.4098
2025-07-04T23:45:04Z,"{'id': None, 'name': 'Khabarhub.com'}","Mango orchard business yields annual savings of Rs 800,000 in Kailali","KAILALI: Indra Bahadur Singh Madai, along with his brothers Lok Bahadur Madai and Man Bahadur Madai of Malakheti Khamaura, Godavari Municipality-10, Kailali, has been running a mango business in partnership by leasing an orchard in Geta, Kailali. Indra Bahadu…",https://english.khabarhub.com/2025/05/483185/,Indra,0.0,0.0,0.0
2025-07-07T09:41:18Z,"{'id': None, 'name': 'Antaranews.com'}",Indonesia's BRICS membership is Prabowo's first-year initiative,"Cabinet Secretary Teddy Indra Wijaya stated that Indonesia&#39;s move to join the BRICS economic bloc was a direct initiative from President Prabowo Subianto, ...",https://en.antaranews.com/news/364601/indonesias-brics-membership-is-prabowos-first-year-initiative,Indra,0.0,0.296,0.44399999999999995
2025-07-07T10:32:35Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo urges BRICS to launch South-South economic compact,"At the 17th BRICS Summit, President Prabowo Subianto urged BRICS members to initiate a South-South economic compact to improve access for developing countries ...",https://en.antaranews.com/news/364645/prabowo-urges-brics-to-launch-south-south-economic-compact,Indra,0.0,0.4404,0.6606000000000001
2025-06-20T02:15:14Z,"{'id': None, 'name': 'Khabarhub.com'}",Economic Digest: Nepal’s Business News in a Snap,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s current economic landscape reflects a blend of cautious optimism and structural challenges. W…",https://english.khabarhub.com/2025/20/478789/,Indra,0.0,0.8225,1.2337500000000001
2025-06-21T14:05:42Z,"{'id': None, 'name': 'Antaranews.com'}","Prabowo back in Jakarta after Singapore, Russia tour",President Prabowo Subianto landed at Jakarta&rsquo;s Halim Perdanakusuma Air Base on Saturday afternoon after wrapping up his official agenda in Singapore and ...,https://en.antaranews.com/news/360957/prabowo-back-in-jakarta-after-singapore-russia-tour,Indra,0.0,0.0,0.0
2025-06-21T07:02:18Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo returns to Jakarta after concluding Russia visit,Indonesian President Prabowo Subianto departed for Jakarta via Pulkovo International Airport on Friday (June 20) after wrapping up his agenda in Saint ...,https://en.antaranews.com/news/360849/prabowo-returns-to-jakarta-after-concluding-russia-visit,Indra,0.0,0.0,0.0
2025-07-01T13:10:37Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo leaves for Saudi Arabia and Brazil,"President Prabowo Subianto left for Saudi Arabia from Halim Perdanakusuma Air Force Base in Jakarta on Tuesday afternoon to discuss Hajj implementation, from ...",https://en.antaranews.com/news/363285/prabowo-leaves-for-saudi-arabia-and-brazil,Indra,0.0,0.0,0.0
2025-07-02T07:39:17Z,"{'id': None, 'name': 'Antaranews.com'}",Prabowo's diplomatic tours spark global talks on Danantara,Leaders of foreign countries are inclined to engage Indonesian President Prabowo Subianto in discussions about the Danantara Indonesia Investment Management ...,https://en.antaranews.com/news/363421/prabowos-diplomatic-tours-spark-global-talks-on-danantara,Indra,0.2263,0.34,0.84945
2025-06-21T08:47:01Z,"{'id': 'business-insider', 'name': 'Business Insider'}",Why defense and Airbus dominated this year's Paris Air Show,"Airbus announced hundreds of orders at the Paris Air Show, while Boeing and others maintained a low profile after the Air India crash and rising tensions.",https://www.businessinsider.com/paris-air-show-defense-airbus-boeing-orders-airlines-middle-east-2025-6,Airbus,0.128,-0.7579,-0.94485
2025-07-15T12:02:11Z,"{'id': 'business-insider', 'name': 'Business Insider'}",The once-maligned Airbus A380 is here to stay — and Emirates' $180 million deal proves it,"Emirates agreed a $180 million deal to buy four Airbus A380s from a lessor, and plans to continue flying them through the 2030s.",https://www.businessinsider.com/emirates-shows-the-airbus-a380-is-here-to-stay-2025-7,Airbus,0.0,0.2732,0.4098
2025-07-08T09:15:15Z,"{'id': 'business-insider', 'name': 'Business Insider'}","China wants to challenge Airbus and Boeing and shake up global aviation. Here's what you need to know about its upstart planemaker, Comac.","Comac has delivered fewer than 200 planes, but has huge ambitions to take on the duopoly that has dominated global aviation for decades.",https://www.businessinsider.com/comac-china-boeing-airbus-rival-what-you-need-to-know-2025-7,Airbus,-0.1027,0.4497,0.5205
2025-07-03T10:31:22Z,"{'id': 'business-insider', 'name': 'Business Insider'}",China's upstart planemaker hails 'breakthrough' in its plan to take on Boeing and Airbus,"The Comac C909 isn't winning as much attention as the C919, but Air China launched its first international flight after nine years.",https://www.businessinsider.com/chinas-comac-hails-breakthrough-as-regional-jet-wins-more-attention-2025-7,Airbus,0.0,-0.0356,-0.0534
2025-06-21T08:47:01Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Why defense and Airbus dominated this year's Paris Air Show,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8938abb9-fba2-450f-9040-da85270b6146,Airbus,0.128,0.0,0.192
2025-07-04T09:14:15Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Exclusive-Regulators warned Air India Express about delay on Airbus engine fix, forging records",NEW DELHI (Reuters) -India's aviation watchdog reprimanded Air India's budget carrier in March for not timely changing engine parts of an Airbus A320 as...,https://www.yahoo.com/news/exclusive-regulators-warned-air-india-091415134.html,Airbus,-0.5267,0.0,-0.7900499999999999
2025-06-18T12:44:46Z,"{'id': 'business-insider', 'name': 'Business Insider'}",A flight to nowhere U-turned over the Atlantic when the airline realized it needed maintenance,Flight KL691 was travelling from Amsterdam to Toronto when the airline called it back to its home base for maintenance.,https://www.businessinsider.com/flight-to-nowhere-klm-passengers-amsterdam-toronto-plane-needed-maintenance-2025-6,Airbus,0.0,0.0,0.0
2025-07-13T11:25:00Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Ever Heard A Barking Noise On An Airbus Plane? Here's What It Is,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e0cfe4e5-531f-4f99-b092-5d04da62b101,Airbus,0.0,0.0,0.0
2025-06-24T13:38:08Z,"{'id': 'business-insider', 'name': 'Business Insider'}",Aviation's biggest event of the year showed the industry has plenty of reasons to be cheerful,Experts told BI that automation and long-term thinking gave them hope that the worst of the industry's woes are in the rear view mirror.,https://www.businessinsider.com/paris-air-show-aviation-boeing-airbus-reasons-to-be-cheerful-2025-6,Airbus,0.5423,-0.6249,-0.12390000000000001
2025-07-08T13:16:37Z,"{'id': 'business-insider', 'name': 'Business Insider'}",A person was sucked into a plane's engine at one of Italy's busiest airports after getting onto the tarmac,Flights were suspended at Italy's third-busiest airport after a person was sucked into the engine of a Volotea plane at Milan Bergamo Airport.,https://www.businessinsider.com/person-sucked-into-plane-engine-at-milan-airport-flights-diverted-2025-7,Airbus,-0.4588,-0.7269,-1.77855
2025-07-16T11:48:01Z,"{'id': 'business-insider', 'name': 'Business Insider'}",I booked basic economy flights with Delta and Alaska Airlines. One was clearly better for coach passengers.,I flew in basic economy with Delta and Alaska Airlines. The Delta flight had larger seats and a better entertainment system.,https://www.businessinsider.com/basic-economy-delta-air-lines-vs-alaska-airlines-review,Airbus,0.6808,0.6908,2.0574
2025-07-16T11:25:13Z,"{'id': 'business-insider', 'name': 'Business Insider'}",The Brazilian rival to Boeing and Airbus warned that Trump's planned 50% tariffs will hit it as hard as COVID-19,"Donald Trump has proposed huge levies on Brazil, prompting an outspoken response from the CEO of Embraer, which builds vital regional airliners.",https://www.businessinsider.com/proposed-tariffs-as-damaging-as-covid-says-embraer-ceo-2025-7,Airbus,-0.3612,0.5423,0.27164999999999995
2025-06-24T11:14:34Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Europe we have a problem: shared satellite venture is still a giant leap away,"PARIS (Reuters) -Europe's drive to create a satellite manufacturing champion is taking longer than planned, and debates over costs, competition policy and...",https://uk.news.yahoo.com/europe-problem-shared-satellite-venture-111434226.html,Airbus,-0.0772,0.7184,0.9618
2025-07-07T16:06:04Z,"{'id': None, 'name': ""Men's Journal""}",Why One of the World’s Biggest Passenger Jets Couldn’t Finish Its Flight,"Lufthansa Flight 414 was supposed to be a standard transatlantic run from Munich to Washington Dulles. Instead, the massive Airbus A380 touched down hundreds...",https://www.mensjournal.com/travel/why-one-of-the-worlds-biggest-passenger-jets-couldnt-finish-its-flight,Airbus,0.0,0.0,0.0
2025-07-09T17:31:44Z,"{'id': 'the-verge', 'name': 'The Verge'}",The brutal realities of ICE Air,"In Donald Trump's second term, Immigration and Customs Enforcement (ICE) has escalated its enforcement operations in extremely public ways, conducting surprise raids, arresting lawmakers, and launching a new Florida detention center with an alt-right media bl…",https://www.theverge.com/planes/702479/ice-air-trump-mass-deportation-charter-airlines,Airbus,-0.6249,-0.1027,-1.0914000000000001
2025-06-24T15:30:00Z,"{'id': None, 'name': 'Hackaday'}",Why Trijets Lost Against Twinjets,"If you’re designing a new jet-powered airplane, one of the design considerations is the number of jet engines you will put on it. Over the course of history we have seen everywhere from a sin…",https://hackaday.com/2025/06/24/why-trijets-lost-against-twinjets/,Airbus,-0.3182,0.0772,-0.3615
2025-06-19T11:33:53Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Exclusive-Air India warned for flying Airbus planes with unchecked escape slides,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ebe2445d-5c57-4557-8039-ea64f4c93ba6,Airbus,-0.1027,0.0,-0.15405
2025-06-25T09:48:07Z,"{'id': None, 'name': 'Yahoo Entertainment'}",'Bloody terrified': Flying anxiety peaks in India after fatal Air India crash,BENGALURU (Reuters) -Retired Air Force officer Dinesh K. has seen a surge in demand for his $500 therapy course to help people overcome their fear of flying ...,https://finance.yahoo.com/news/bloody-terrified-flying-anxiety-peaks-094807214.html,Airbus,-0.93,-0.25,-1.7700000000000002
2025-06-24T05:13:39Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Taiwan's China Airlines postpones retirement of older planes due to Boeing 787 delays,"TAOYUAN, Taiwan (Reuters) -Taiwan's China Airlines is postponing the retirement of some of its older aircraft due to delays in getting Boeing 787-9 jets that...",https://finance.yahoo.com/news/taiwans-china-airlines-postpones-retirement-051339368.html,Airbus,-0.2732,-0.128,-0.6018
2025-07-11T20:29:18Z,"{'id': None, 'name': 'Yahoo Entertainment'}","India finds engine switch movement in fatal Air India crash, no immediate action for Boeing or GE","(Reuters) -A preliminary report into the Air India crash that killed 260 people last month showed three seconds after taking off, the plane's engines fuel...",https://sg.news.yahoo.com/india-finds-engine-switch-movement-202918762.html,Airbus,-0.8126,-0.802,-2.4219
2025-06-27T00:00:59Z,"{'id': None, 'name': ""Men's Journal""}",Delta Air Lines Makes 'Exciting' Announcement for Travelers,"Delta Air Lines has already established itself as one of the best in its industry, but that doesn't mean management is satisfied. Earlier this week, Delta...",https://www.mensjournal.com/travel/delta-air-lines-makes-exciting-announcement-for-travelers,Airbus,0.4939,0.743,1.8553499999999998
2025-06-23T13:39:58Z,"{'id': None, 'name': 'Yahoo Entertainment'}","India's watchdog to start Air India annual audit, days after deadly crash","NEW DELHI (Reuters) -Ten officials from India's aviation safety watchdog will visit Air India headquarters on Tuesday for an annual audit, a government memo ...",https://sg.finance.yahoo.com/news/indias-watchdog-start-air-india-133958771.html,Airbus,-0.4019,0.4215,0.02940000000000001
2025-07-07T06:31:11Z,"{'id': None, 'name': 'Theregister.com'}",Airbus okays use of ‘Taxibot’ to tow planes to the runway,"Airlines get the chance to cool their jets rather than burn fuel on the ground
Airbus last week revealed it has certified a “Taxibot” to transport its single-aisle planes from stand to runway.…",https://www.theregister.com/2025/07/07/airbus_taxibot/,Airbus,0.4767,0.5106,1.48095
2025-07-15T10:00:00Z,"{'id': None, 'name': 'Android Central'}",Google is doubling down on cybersecurity using AI,"Whether it’s uncovering stealthy security flaws or boosting how threats are spotted, Google’s AI tools aim to rewrite the rules of digital defense.",https://www.androidcentral.com/apps-software/google-is-doubling-down-on-cybersecurity-using-ai,Airbus,0.0,0.34,0.51
2025-07-09T13:45:00Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Boeing to Ride on Delivery Momentum With Strong Q2 Commercial Shipments,"BA reflects strong Q2 momentum, with 150 commercial jets delivered-up 63% year over year on robust 737 shipments.",https://finance.yahoo.com/news/boeing-ride-delivery-momentum-strong-134500653.html,Airbus,0.5106,0.6908,1.8021
2025-07-12T17:00:37Z,"{'id': None, 'name': 'Hackaday'}",Wire Like a Pro: Peeking into Wire Harness Mastery,"There are many ways to learn, but few to none of them compare to that of spending time standing over the shoulder of a master of the craft. This awesome page sent in by [JohnU] is a fantastic corne…",https://hackaday.com/2025/07/12/wire-like-a-pro-peeking-into-wire-harness-mastery/,Airbus,0.3612,0.9289,1.9351500000000001
2025-07-13T11:01:01Z,"{'id': 'business-insider', 'name': 'Business Insider'}",I went on board Qatar Airways' Boeing 777 that took Europe's best soccer team to the US in the 'world's best business class',Qatar Airways' QSuites have been named the world's best business class five years running. I went on a unique 777 and saw inside the cockpit.,https://www.businessinsider.com/photos-qatar-airways-boeing-777-psg-inside-the-cockpit-2025-7,Airbus,0.8555,0.6369,2.2386
2025-07-09T15:27:51Z,"{'id': 'business-insider', 'name': 'Business Insider'}",Delta passengers were stranded on a tiny island in the middle of the Atlantic for 29 hours after midair engine trouble,"Delta Air Lines passengers spent a day on the remote Azores island chain, nearly 1,000 miles from the European mainland.",https://www.businessinsider.com/delta-flight-diverted-remote-island-in-middle-of-the-atlantic-2025-7,Airbus,-0.4019,0.0,-0.60285
2025-07-10T10:20:10Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Indian investigators told lawmakers black boxes undamaged in Air India crash, sources say",NEW DELHI (Reuters) -Indian investigators of the deadly Air India airliner crash that killed 260 last month told a meeting of lawmakers that the plane's...,https://sg.news.yahoo.com/indian-investigators-told-lawmakers-black-102010535.html,Airbus,-0.4019,-0.802,-1.80585
